id,measurement_id,anatomy_id,update_timestamp,tx,ty,tz,r0,r1,r2,r3,method,obsolete,git_hash,git_repo,source_int_calibration_id,distortion_calibration_id,operator,display_time,click_count,keypress_count
602,10,2,3/12/2025 14:23,-60.0474,88.6711,421.545,-0.521949,0.300155,0.232801,0.763728,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,149,18,211
603,10,1,3/12/2025 14:23,-95.3848,55.4077,399.971,0.748682,-0.116761,-0.44732,-0.475129,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,149,18,211
604,11,2,3/12/2025 14:25,-59.6238,87.01,425.439,-0.51856,0.300989,0.249697,0.760364,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,131,16,143
605,11,1,3/12/2025 14:25,-95.2746,53.4023,400.273,0.757078,-0.119617,-0.448176,-0.460069,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,131,16,143
606,12,2,3/12/2025 15:04,-55.4614,83.8495,430.854,-0.507486,0.311974,0.261476,0.759447,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,113,7,83
607,12,1,3/12/2025 15:04,-91.2536,52.2477,406.07,0.754136,-0.127272,-0.472728,-0.437731,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,113,7,83
608,13,2,3/12/2025 15:10,-54.4955,84.306,425.373,-0.520713,0.295966,0.23375,0.765913,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,234,15,450
609,13,1,3/12/2025 15:10,-90.785,46.0946,402.556,0.771279,-0.0936114,-0.456162,-0.433915,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,234,15,450
610,11,2,3/12/2025 15:11,-59.6238,87.01,425.439,-0.51856,0.300989,0.249697,0.760364,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,223,20,157
611,11,1,3/12/2025 15:11,-95.2746,54.8274,402.431,0.761074,-0.123534,-0.447112,-0.453427,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,223,20,157
612,12,2,3/12/2025 15:11,-55.4614,83.8495,430.854,-0.507486,0.311974,0.261476,0.759447,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,138,8,112
